positive,'USER i not_it too now just wondering who will be carrying it in november or direct purchase from google samsung'
negative,'i always cry wen i listen to avril singing tomorrow in dublin i just remember everything bad happened to me'
positive,'it\'s so early here in germany my american friends are just now getting drunk off to prague knuckleheads talk to you on sunday czechrep'
negative,'just watched project x for the 1st time im unamazed y\'all hyped it way past what it was'
negative,'i just came back from mexico city i will fail 2 subjects for not_going to school for a week if rih comes to mexico in the 14th omg'
negative,'prince william met \'the rottweiler\' camilla parker bowles and she came out harry may be full of mischief a URL'
negative,'i can get money for kermit but not_gone have it by tomorrow'
positive,'USER on november 16 be ready to head to the movies breaking dawn part 2'
negative,'training done raining here would love to be back at jumeirah zabeel saray in dubai relaxing with the family fantastic resort staff'
positive,'the best thing about walking dead returning is it means spartacus will be back soon too dammit starz site says january'
negative,'it\'s a huge mistake for the new york marathon to be held this weekend when so many are without homes food and power'
negative,'USER can suck my dick gotta restore my ipad annoyed'
negative,'siri is having a hard time remembering who my sister is contact card needs space for family info iphone4s USER'
negative,'i just realized that thalia is going to be tortured tomorrow for an hour lmao'
negative,'my teachers call themselves givng us candy not_even the good stuff i might go to walmart or cvs tomorrow'
negative,'okay me and USER are about to watch the woman in black this may be a terrible night'
negative,'total time on the phone with USER 1 hour 27 minutes let\'s see how this goes'
negative,'this is what will kill apple URL rip USER'
negative,'i never had a good time i sat by my bedside with papers poetry about estella'
positive,'dear USER and USER 1004 finally tomorrow dream high 2 will be aired in my country finally i can see you again miss u alot'
positive,'the movie flight was absolutely outstanding deep message and touches a deep topic disease in our world movie denzel'
positive,'USER noire i really like forsberg maybe above everyone else hopefully the pick not_traded for sam gagner and a 7th rounder'
negative,'windowsphone7 would get a lot more blog and review love if microsoft provided a tool to grab screenshots it\'s nearly impossible wpt'
positive,'rg is cleared for the vikings game sunday goodmood p s thank god we got rid of cuntsniff or is it cundiff'
negative,'twitter is fawkin up'
negative,'may infinite ranking king final episode with eng sub na waaa'
negative,'im so tired that zulu is the 1st word that pops in my mind'
positive,'google is my bff rite about now'
negative,'false start penalty garner moved early brings up 3rd and 16 from the yale 47'
negative,'porto are the only team letting me down c\'mon boys turn this around'
positive,'rt USER today\'s the day ics lt 3 android google samsung'
negative,'good lord twitter send my bloody tweets ihateyourightnow'
negative,'facial recognition failed icecreamsandwich jajajajajajaj facialunlock samsumg google'
positive,'microsoft USER watching the new windows 8 in action pretty impressive finally a contender to mac os interesting battle in store'
positive,'happy valentines day 3 only if you live in brazil otherwise its just another irritating monday'
positive,'sorta lucky joe not_have twitter but seriously when he sees me on sunday morning he\'ll probably leave me alone'
positive,'we are here USER for our 12th anniversary celebration you still have time to make it 6620 s king dr'
positive,'USER skysports1 greatestgoals of europeanfootball cl 03 04 v inter henry 70 yards cuts inside cuts back left foot far post class'
negative,'i\'m still obsessed with werth not_on a jeff carter level more on a ryan lochte level i think it may be sexual obsession'
negative,'skype is now part of stupid microsoft it seems'
negative,'lack of communication from nycdoe very frustrating regarding reporting time for work tomorrow thank you uft and USER for info'
positive,'torchlight2 comes out tomorrow torchlight is in my list of best games of all time i like it better than diablo iii 2 promises more'
negative,'not_happy with USER right now the upgrade to my itouch4 took out my itouch and laptop help'
positive,'friday night in \'the notebook\' is on better get the tissues ready lovestory noah ali tears'
positive,'USER yeah i saw it USER is taking seriously what microsoft has done with metro ui but yeah looks good android 4 0'
positive,'ahhhhh i see hoodie tomorrowwwwww good morning'
positive,'laugh every time i enter art on the education part of application forms mrs nots barmy army 🎨'
positive,'USER my wife upgraded her iphone 4 i think siri alone is worth the upgrade looking forward to USER continuing to enhance siri'
negative,'so i have a red eye flight home from ca sat night at 1am pst w layover in dallas on cst along with the clocks being pushed back an hour'
positive,'USER liam payne saturday i buy my ticket for the tmhtour in belgium i\'m so happy'
negative,'khader exists israeli high court will hear case of khader adnan on thursday that may well be too late where are the protests'
positive,'i\'m loving this new ios5 update USER'
positive,'very nice trivia game by google helps you use their search better URL'
positive,'victor cruz is happy about his contract negotiations with the giants tuesday on his weekl URL'
positive,'4 days until vintagenow we not_to raise a bundle for the safe house for women support us by attending 0ct 30th URL'
negative,'USER i tried to google the word visigoth and apparently google not_know either cause my phone froze'
positive,'nick j all day and 30 on my powder puff pants looks like i\'m gonna be a stud tomorrow under the lights USER starcevich USER jeffries13'
negative,'i swear if tomorrow any niner fans start tweeting about kyle williams tomorrow best believe i\'m gonna put you on check'
negative,'fuck you band that covered it on friday night and fuck you ricky martin for existing in the first place you big jerk'
negative,'my dad the builder are talking about city and it turns out the builder is sat the row behind me at the aston villa game fuck sake'
positive,'i\'m looking for a great zulu teacher for my preschool kids and a couple of their friends contact driver dot aurelia at gmail dot com'
positive,'the great noel gallagher is about to hit the stage in st paul plenty of room here so we\'re 4th row center plenty of room pretty fired up'
positive,'another mention for apple store URL rt USER once again getting great customer service from the USER store'
